address__post_town=SOUTHEND-ON-SEA address__postcode=SS2_4NH address__street_line=68_BEAUFORT_STREET charity_name=Southend_Estuary_District_Scout_Council charity_number=1045298 income_annually_in_british_pounds=104767.00 report_date=2018-03-31 spending_annually_in_british_pounds=94372.00
address__post_town=TORRINGTON address__postcode=EX38_8PH address__street_line=TORRINGTON charity_name=Traffic_Of_The_Stage_Touring charity_number=1096016 income_annually_in_british_pounds=47881.62 report_date=2015-08-31 spending_annually_in_british_pounds=48544.25
address__post_town=WITHAM address__postcode=CM8_3PD address__street_line=22_TUSSER_CLOSE charity_name=S.A.F.E._Essex_(Supporting_Asperger_Families_In_Essex) charity_number=1095075 income_annually_in_british_pounds=42256.00 report_date=2018-03-31 spending_annually_in_british_pounds=40232.00
address__post_town=WOODSTOCK address__postcode=OX20_1PS charity_name=Blenheim_Palace_Heritage_Foundation charity_number=1166164 income_annually_in_british_pounds=8535684.00 report_date=2017-03-31 spending_annually_in_british_pounds=4136373.00
address__post_town=BRUTON address__postcode=BA10_ address__street_line=GODMINSTER_LANE charity_name=Ladybird_Playgroup charity_number=1038847 income_annually_in_british_pounds=64515.00 report_date=2016-08-31 spending_annually_in_british_pounds=67955.00
address__post_town=LONDON address__postcode=EC2M_3TL address__street_line=BISHOPSGATE charity_name=The_Parochial_Church_Council_Of_The_Ecclesiastical_Parish_Of_St_Botolph-Without-Bishopsgate charity_number=1135985 income_annually_in_british_pounds=313180.00 report_date=2013-12-31 spending_annually_in_british_pounds=294754.00
address__post_town=BEACONSFIELD address__postcode=HP9_2DB address__street_line=43_LEDBOROUGH_LANE charity_name=Kerrigan_Savage_Waves_Charitable_Trust charity_number=1063921 income_annually_in_british_pounds=33913.00 report_date=2018-07-31 spending_annually_in_british_pounds=27221.00
address__post_town=DISS address__postcode=IP22_4EH address__street_line=SHELFANGER_ROAD charity_name=Diss,_Thetford_and_District_Citizens_Advice_Bureau charity_number=1089052 income_annually_in_british_pounds=307358.00 report_date=2014-03-31 spending_annually_in_british_pounds=275488.00
address__post_town=LONDON address__postcode=NW4_2BF address__street_line=154_BRENT_STREET charity_name=Jnf_Charitable_Trust charity_number=225910 income_annually_in_british_pounds=12417000.00 report_date=2016-12-31 spending_annually_in_british_pounds=11178000.00
address__post_town=BATH address__postcode=BA1_5RG address__street_line=LANSDOWN_ROAD charity_name=Kingswood_School charity_number=309148 income_annually_in_british_pounds=18346039.00 report_date=2018-07-31 spending_annually_in_british_pounds=18302045.00
address__post_town=PINNER address__postcode=HA5_3NJ address__street_line=14_HAZELDENE_DRIVE charity_name=The_Friends_Of_Pinner_Parish_Church,_St_John_The_Baptist,_Pinner charity_number=298048 income_annually_in_british_pounds=42271.00 report_date=2014-12-31 spending_annually_in_british_pounds=1206.00
address__post_town=LONDON address__postcode=NW6_2EG address__street_line=75_MAYGROVE_ROAD charity_name=The_Anglo_Jewish_Association charity_number=256946 income_annually_in_british_pounds=31970.00 report_date=2017-06-30 spending_annually_in_british_pounds=95177.00
address__post_town=PORTSMOUTH address__postcode=PO1_1NP address__street_line=ARUNDEL_STREET charity_name=Portsmouth_Mediation_Service charity_number=1061569 income_annually_in_british_pounds=149807.00 report_date=2017-03-31 spending_annually_in_british_pounds=156944.00
address__post_town=SHEERNESS address__postcode=ME12_1YF address__street_line=106_VICTORIA_STREET charity_name=Kent_Wildlife_Rescue_Service charity_number=1164595 income_annually_in_british_pounds=17135.00 report_date=2018-04-01 spending_annually_in_british_pounds=17133.00
address__post_town=UTTOXETER address__postcode=ST14_5HN charity_name=Denstone_College_Ltd. charity_number=1102588 income_annually_in_british_pounds=10310094.00 report_date=2018-08-31 spending_annually_in_british_pounds=10067302.00
address__post_town=BIRMINGHAM address__postcode=B8_1RS address__street_line=43-45_WASHWOOD_HEATH_ROAD charity_name=Read2lead charity_number=1151490 income_annually_in_british_pounds=13059.00 report_date=2018-03-31 spending_annually_in_british_pounds=17790.00
address__post_town=GILLINGHAM address__postcode=ME8_0PZ address__street_line=BAILEY_DRIVE charity_name=Medway_Cares_Ltd. charity_number=1145540 income_annually_in_british_pounds=66578.00 report_date=2014-03-31 spending_annually_in_british_pounds=6403.00
address__post_town=LONDON address__postcode=W1W_6AN address__street_line=1_DUCHESS_STREET charity_name=Jack_Goldhill_Charitable_Trust charity_number=267018 income_annually_in_british_pounds=123661.00 report_date=2018-12-31 spending_annually_in_british_pounds=115922.00
address__post_town=RIPLEY address__postcode=DE5_3SW charity_name=Futures_Homeway_Ltd. charity_number=1120949 income_annually_in_british_pounds=16442000.00 report_date=2016-03-31 spending_annually_in_british_pounds=13835000.00
charity_name=Surestart charity_number=1064759 income_annually_in_british_pounds=231537.00 report_date=2018-03-31 spending_annually_in_british_pounds=243832.00
address__post_town=CORSHAM address__postcode=SN13_8PN address__street_line=MILL_LANE charity_name=The_World_Of_Music_Arts_and_Dance_Foundation charity_number=288964 income_annually_in_british_pounds=70648.00 report_date=2013-12-31 spending_annually_in_british_pounds=99064.00
charity_name=1st_Chigwell_and_Chigwell_Row_Scout_Group charity_number=1067099 income_annually_in_british_pounds=28234.00 report_date=2018-03-31 spending_annually_in_british_pounds=25211.00
address__post_town=CARTERTON address__postcode=OX18_4PF address__street_line=SHILTON_ROAD charity_name=Blue_Cross charity_number=224392 income_annually_in_british_pounds=29493000.00 report_date=2013-12-31 spending_annually_in_british_pounds=31571000.00
address__post_town=WALLINGFORD address__postcode=OX10_7DX address__street_line=16_THAME_ROAD charity_name=Warborough_Playgroup charity_number=1037228 income_annually_in_british_pounds=128912.00 report_date=2017-03-31 spending_annually_in_british_pounds=130765.00
address__post_town=STAINES-UPON-THAMES[11] address__postcode=TW19_6AF address__street_line=131_HORTON_ROAD charity_name=St_Joseph's_African_Aid charity_number=1087768 income_annually_in_british_pounds=36244.00 report_date=2014-05-31 spending_annually_in_british_pounds=25500.00
address__postcode=NP8_1BZ charity_name=Tools_For_Self_Reliance_Cymru_Ltd. charity_number=1055483 income_annually_in_british_pounds=150891.00 report_date=2016-08-31 spending_annually_in_british_pounds=156278.00
address__post_town=LUTON address__postcode=LU2_0BW address__street_line=47_HIGH_TOWN_ROAD charity_name=Grassroots_Programme charity_number=1163427 income_annually_in_british_pounds=181248.00 report_date=2017-08-31 spending_annually_in_british_pounds=160474.00
charity_name=Weybridge_Society charity_number=1167053 income_annually_in_british_pounds=4540.00 report_date=2016-12-31 spending_annually_in_british_pounds=3360.00
address__postcode=M7_4HQ charity_name=Keren_Gemillas_Chesed_Fund charity_number=1143868 income_annually_in_british_pounds=113787.00 report_date=2018-03-31 spending_annually_in_british_pounds=113853.00
address__post_town=LONDON address__postcode=N15_6BL address__street_line=115_CRAVEN_PARK_ROAD charity_name=Alexander_Usher_Ltd. charity_number=1118812 income_annually_in_british_pounds=296158.00 report_date=2014-03-31 spending_annually_in_british_pounds=247919.00
address__post_town=BASINGSTOKE address__postcode=RG21_3HF address__street_line=CLIDDESDEN_ROAD charity_name=Queen_Mary's_College_Foundation charity_number=307257 income_annually_in_british_pounds=68070.00 report_date=2018-12-31 spending_annually_in_british_pounds=36671.00
address__post_town=LONDON address__postcode=SW18_3AU address__street_line=26_BROCKLEBANK_ROAD charity_name=Good_Vibrations_Giving charity_number=1166474 income_annually_in_british_pounds=3517.00 report_date=2018-03-31 spending_annually_in_british_pounds=6032.00
address__post_town=BIRMINGHAM address__postcode=B3_2BJ address__street_line=1_COLMORE_ROW charity_name=The_Diocese_Of_Birmingham_Educational_Trust charity_number=1150469 income_annually_in_british_pounds=175675.00 report_date=2016-08-31 spending_annually_in_british_pounds=233422.00
address__post_town=BARNSLEY address__postcode=S70_4SG address__street_line=HIGH_STREET charity_name=Worsbrough_Community_Church charity_number=1131766 income_annually_in_british_pounds=28138.00 report_date=2017-03-31 spending_annually_in_british_pounds=22921.00
address__post_town=MOLD address__postcode=CH7_1EJ address__street_line=GROSVENOR_STREET charity_name=Buckley_and_Deeside_Methodist_Circuit charity_number=1133745 income_annually_in_british_pounds=194591.00 report_date=2017-08-31 spending_annually_in_british_pounds=194115.00
address__post_town=GLOUCESTER address__postcode=GL3_4AH charity_name=The_Mears_Foundation charity_number=1134941 income_annually_in_british_pounds=29758.00 report_date=2016-12-31 spending_annually_in_british_pounds=12197.00
address__post_town=SCARBOROUGH address__postcode=YO12_7JH address__street_line=181-183_DEAN_ROAD charity_name=Yorkshire_Coast_Sight_Support charity_number=224245 income_annually_in_british_pounds=87784.00 report_date=2017-03-31 spending_annually_in_british_pounds=103922.00
address__post_town=BIRMINGHAM address__postcode=B18_5HS address__street_line=WHARF_STREET charity_name=Radha_Swami_Rasila_Satsang_Centre charity_number=1045942 income_annually_in_british_pounds=109240.00 report_date=2015-03-31 spending_annually_in_british_pounds=52450.00
address__post_town=NEWBURY address__postcode=RG14_3BQ address__street_line=NEWBURY charity_name=Mary_Hare charity_number=1048386 income_annually_in_british_pounds=12609000.00 report_date=2018-07-10 spending_annually_in_british_pounds=13478000.00
address__post_town=CHISLEHURST address__postcode=BR7_5RB address__street_line=PORRINGTON_CLOSE charity_name=The_Newstead_Wood_Parents'_Association charity_number=272614 income_annually_in_british_pounds=47620.00 report_date=2016-07-31 spending_annually_in_british_pounds=63056.00
address__post_town=TEDDINGTON address__postcode=TW11_0BQ address__street_line=5_CLARENCE_ROAD charity_name=Talitha_Arts charity_number=1162475 income_annually_in_british_pounds=70810.00 report_date=2017-12-31 spending_annually_in_british_pounds=61760.00
charity_name=Parochial_Church_Council_Of_St._John_With_St._Michael charity_number=1130729 income_annually_in_british_pounds=124335.00 report_date=2017-12-31 spending_annually_in_british_pounds=169262.00
address__post_town=FELTHAM address__postcode=TW13_6XH address__street_line=SNAKEY_LANE charity_name=Kempton_Great_Engines_Trust_Ltd. charity_number=1048936 income_annually_in_british_pounds=46812.00 report_date=2016-12-31 spending_annually_in_british_pounds=20296.00
address__post_town=TREORCHY address__postcode=CF42_6ED address__street_line=CLINIC_ROAD charity_name=Cylch_Meithrin_Nant_Dyrys charity_number=1055822 income_annually_in_british_pounds=109869.16 spending_annually_in_british_pounds=112474.57
address__post_town=NORTHALLERTON address__postcode=DL7_9TD address__street_line=10_ST_HELENS_CLOSE charity_name=Ratanak_(Uk) charity_number=1135338 income_annually_in_british_pounds=70702.00 report_date=2015-12-31 spending_annually_in_british_pounds=59626.00
address__post_town=BRENTWOOD address__postcode=CM14_5BN address__street_line=26_HEADLEY_CHASE charity_name=Ring20_Research_and_Support_Uk_CIO charity_number=1165651 income_annually_in_british_pounds=19508.00 report_date=2017-03-31 spending_annually_in_british_pounds=8283.00
address__post_town=LONDON address__postcode=WC2R_4ES address__street_line=ST_MARTINS_LANE charity_name=English_National_Opera_Ltd. charity_number=257210 income_annually_in_british_pounds=36967000.00 report_date=2014-03-31 spending_annually_in_british_pounds=36703000.00
address__post_town=BARROW-UPON-HUMBER address__postcode=DN19_7AA address__street_line=HIGH_STREET charity_name=Better_Barrow_Community_Project charity_number=1159794 income_annually_in_british_pounds=3366.00 report_date=2016-03-31 spending_annually_in_british_pounds=1720.00
address__post_town=SEVENOAKS address__postcode=TN14_5RB address__street_line=8_LEONARD_AVENUE charity_name=St_Mary's_Playgroup_(Riverhead) charity_number=1025973 income_annually_in_british_pounds=62267.37 report_date=2014-08-31 spending_annually_in_british_pounds=70181.00
address__post_town=RIPLEY address__postcode=DE5_3SW charity_name=Futures_Homeway_Ltd. charity_number=1120949 income_annually_in_british_pounds=17701000.00 report_date=2017-03-31 spending_annually_in_british_pounds=12736000.00
address__post_town=LONDON address__postcode=NW3_2RX address__street_line=38_HEATH_HURST_ROAD charity_name=The_Trust_For_The_Study_Of_Social_Trauma_and_The_Care_and_Treatment_Of_Survivors charity_number=277166 income_annually_in_british_pounds=29703.00 report_date=2014-07-31 spending_annually_in_british_pounds=21974.00
address__post_town=HOLMFIRTH address__postcode=HD9_1SY charity_name=Sheffield_Oratorio_Chorus charity_number=500578 income_annually_in_british_pounds=55216.00 report_date=2015-07-31 spending_annually_in_british_pounds=43507.00
address__post_town=LEEDS address__postcode=LS7_2AL address__street_line=EDUCATION_ROAD charity_name=Pluto_Productions charity_number=1062498 income_annually_in_british_pounds=69544.00 report_date=2014-03-31 spending_annually_in_british_pounds=77922.00
address__post_town=FELTHAM address__postcode=TW13_6XH address__street_line=SNAKEY_LANE charity_name=Kempton_Great_Engines_Trust_Ltd. charity_number=1048936 income_annually_in_british_pounds=34666.00 report_date=2014-12-31 spending_annually_in_british_pounds=25921.00
address__post_town=CARDIFF address__postcode=CF24_0BL address__street_line=FITZALAN_PLACE charity_name=Displaced_People_In_Action_Ltd. charity_number=1117456 income_annually_in_british_pounds=469280.00 report_date=2017-12-31 spending_annually_in_british_pounds=472495.00
address__post_town=ESHER address__postcode=KT10_9SD address__street_line=HIGH_STREET charity_name=The_Rc_Sherriff_Rosebriars_Trust charity_number=272527 income_annually_in_british_pounds=193541.00 report_date=2017-12-31 spending_annually_in_british_pounds=217574.00
address__post_town=LIVERPOOL address__postcode=L3_3BL address__street_line=144_RICHMOND_ROW charity_name=Liverpool_One_Church charity_number=1137479 income_annually_in_british_pounds=243574.00 report_date=2018-03-31 spending_annually_in_british_pounds=182686.00
address__post_town=GLOUCESTER address__postcode=GL1_1UL address__street_line=2_BRUNSWICK_SQUARE charity_name=Women's_Institutes_-_Gloucestershire_Federation charity_number=229211 income_annually_in_british_pounds=221123.00 report_date=2014-09-30 spending_annually_in_british_pounds=215582.00
address__post_town=PRESTON address__postcode=PR5_6FB address__street_line=1_EDWARD_STREET charity_name=Bamber_Bridge_Methodist_Church charity_number=1129810 income_annually_in_british_pounds=65907.00 report_date=2018-08-31 spending_annually_in_british_pounds=75279.00
address__post_town=LONDON address__postcode=SE15_5AW address__street_line=59_LYNDHURST_GROVE charity_name=Down's_South_London charity_number=1123045 income_annually_in_british_pounds=122754.00 report_date=2017-12-31 spending_annually_in_british_pounds=100237.00
address__post_town=LONDON address__postcode=EC4M_7WS charity_name=Dentons_Ukmea_LLP charity_number=1041204 income_annually_in_british_pounds=93765.00 report_date=2014-04-30 spending_annually_in_british_pounds=90167.00
address__post_town=LONDON address__postcode=SE1_7QZ address__street_line=18-21_MORLEY_STREET charity_name=Groundwork_London charity_number=1121105 income_annually_in_british_pounds=11313255.00 report_date=2016-03-31 spending_annually_in_british_pounds=11251675.00
address__post_town=SITTINGBOURNE address__postcode=ME9_8DZ address__street_line=ROOK_LANE charity_name=Demelza_House_Childrens_Hospice charity_number=1039651 income_annually_in_british_pounds=10498295.00 report_date=2014-09-30 spending_annually_in_british_pounds=9983878.00
address__post_town=LONDON address__postcode=EC2M_3TL address__street_line=BISHOPSGATE charity_name=The_Parochial_Church_Council_Of_The_Ecclesiastical_Parish_Of_St_Botolph-Without-Bishopsgate charity_number=1135985 income_annually_in_british_pounds=232387.00 report_date=2015-12-31 spending_annually_in_british_pounds=392771.00
charity_name=Great_Haywood_Under_Fives income_annually_in_british_pounds=58943.98 spending_annually_in_british_pounds=59507.86
address__post_town=GERRARDS_CROSS address__postcode=SL9_0RJ address__street_line=CHESHAM_LANE charity_name=Epilepsy_Society charity_number=206186 income_annually_in_british_pounds=17174000.00 report_date=2018-03-31 spending_annually_in_british_pounds=17045000.00
address__post_town=LEICESTER address__postcode=LE8_0JS address__street_line=2_ROCHESTER_CLOSE charity_name=The_Rik_Basra_Leukaemia_Campaign charity_number=1153917 income_annually_in_british_pounds=10000.00 report_date=2018-03-31 spending_annually_in_british_pounds=15806.00
address__post_town=LONDON address__postcode=SW7_1DN address__street_line=243_KNIGHTSBRIDGE charity_name=Montpelier_Foundation_Ltd. charity_number=1139851 income_annually_in_british_pounds=385676.00 report_date=2017-12-31 spending_annually_in_british_pounds=1099438.00
address__post_town=BISHOP_AUCKLAND address__postcode=DL14_9HJ charity_name=West_Auckland_Community_Church charity_number=1134688 income_annually_in_british_pounds=196000.00 report_date=2015-12-31 spending_annually_in_british_pounds=63820.00
address__post_town=BURTON-ON-TRENT address__postcode=DE14_1JY address__street_line=148_HIGH_STREET charity_name=Rolleston_Almshouse_Charity charity_number=1158564 income_annually_in_british_pounds=31865.00 report_date=2015-12-31 spending_annually_in_british_pounds=14509.00
address__postcode=OX17_3DL address__street_line=MAIN_STREET charity_name=Charlton_Playgroup charity_number=1034974 income_annually_in_british_pounds=53331.75 report_date=2017-08-31 spending_annually_in_british_pounds=48318.82
address__post_town=RIPLEY address__postcode=DE5_3SW charity_name=Daventry_and_District_Housing_Ltd. charity_number=1120949 income_annually_in_british_pounds=15309000.00 report_date=2014-03-31 spending_annually_in_british_pounds=14027000.00
address__post_town=CARTERTON address__postcode=OX18_4RZ address__street_line=CHURCH_GREEN charity_name=The_Parochial_Church_Council_Of_The_Ecclesiastical_Parish_Of_St_John_The_Baptist,_Burford charity_number=1130342 income_annually_in_british_pounds=483447.00 report_date=2017-12-31 spending_annually_in_british_pounds=534783.00
address__post_town=LONDON address__postcode=NW11_9BP address__street_line=35_GOLDERS_GARDENS charity_name=Friends_Of_Ezra charity_number=1111593 income_annually_in_british_pounds=329445.00 report_date=2018-03-31 spending_annually_in_british_pounds=368182.00
address__post_town=LONDON address__postcode=NW9_6TD address__street_line=333_EDGWARE_ROAD charity_name=Kisharon charity_number=271519 income_annually_in_british_pounds=10979966.00 report_date=2018-08-31 spending_annually_in_british_pounds=10690794.00
address__post_town=READING address__postcode=RG8_7LR address__street_line=19_READING_ROAD charity_name=Mobility_Trust_Ii charity_number=1070975 income_annually_in_british_pounds=313958.00 report_date=2015-03-31 spending_annually_in_british_pounds=333355.00
address__post_town=WESTERHAM address__postcode=TN16_3LB address__street_line=CHURCH_ROAD charity_name=Biggin_Hill_Community_Care_Association charity_number=1056336 income_annually_in_british_pounds=60343.00 report_date=2015-03-31 spending_annually_in_british_pounds=75321.00
address__post_town=CARDIFF address__postcode=CF15_7TB address__street_line=TYLA_GWYN charity_name=Nantgarw_China_Works_Trust charity_number=1121606 income_annually_in_british_pounds=34746.00 report_date=2015-03-31 spending_annually_in_british_pounds=30644.00
address__post_town=HAYWARDS_HEATH address__postcode=RH17_5JF address__street_line=STAPLEFIELD_ROAD charity_name=Dame_Vera_Lynn_Children's_Charity charity_number=1089657 income_annually_in_british_pounds=444585.00 report_date=2017-03-31 spending_annually_in_british_pounds=266012.00
address__post_town=NOTTINGHAM address__postcode=NG2_1BJ address__street_line=CASTLE_MEADOW_ROAD charity_name=Wilkinson_Family_Charitable_Trust charity_number=1103152 income_annually_in_british_pounds=104707.00 report_date=2016-04-05 spending_annually_in_british_pounds=41522.00
address__post_town=LUDLOW address__postcode=SY8_2JU charity_name=Pentabus_Arts_Ltd. charity_number=287909 income_annually_in_british_pounds=374706.00 report_date=2017-03-31 spending_annually_in_british_pounds=334085.00
address__post_town=LONDON address__postcode=SE1_1LB address__street_line=134-138_BOROUGH_HIGH_STREET charity_name=Hestia_Housing_and_Support charity_number=294555 income_annually_in_british_pounds=26885389.00 report_date=2018-03-31 spending_annually_in_british_pounds=26815193.00
address__post_town=BRISTOL address__postcode=BS16_7FL charity_name=Hf_Trust_Ltd. charity_number=313069 income_annually_in_british_pounds=73556000.00 report_date=2015-03-31 spending_annually_in_british_pounds=74910000.00
address__post_town=LONDON address__postcode=WC1N_3AX address__street_line=27_OLD_GLOUCESTER_STREET charity_name=Amazing_Grace_Church_London charity_number=1118814 income_annually_in_british_pounds=80710.00 report_date=2017-03-31 spending_annually_in_british_pounds=78091.00
address__post_town=WALLINGFORD address__postcode=OX10_9GF address__street_line=41_SOVEREIGN_PLACE charity_name=Wallingford_Baby_Bar charity_number=1162617 income_annually_in_british_pounds=5088.00 report_date=2017-08-31 spending_annually_in_british_pounds=6530.00
address__post_town=WORKSOP address__postcode=S80_4AJ address__street_line=MORVEN_STREET charity_name=Autism_East_Midlands charity_number=517954 income_annually_in_british_pounds=11426153.00 report_date=2017-03-31 spending_annually_in_british_pounds=11081470.00
address__post_town=TELFORD address__postcode=TF3_3BD address__street_line=STAFFORD_PARK_1 charity_name=Holstein_Uk charity_number=1072998 income_annually_in_british_pounds=10980075.00 report_date=2018-12-31 spending_annually_in_british_pounds=10497998.00
address__post_town=BIRMINGHAM address__postcode=B20_2QS address__street_line=110-114_HAMSTEAD_ROAD charity_name=Birmingham_Asian_Resource_Centre charity_number=1093110 income_annually_in_british_pounds=304992.00 report_date=2015-03-31 spending_annually_in_british_pounds=232040.00
address__post_town=SUNBURY-ON-THAMES address__postcode=TW16_6QQ address__street_line=GREEN_STREET charity_name=Open_Door_Church_Sunbury charity_number=1079168 income_annually_in_british_pounds=156758.00 report_date=2017-03-31 spending_annually_in_british_pounds=170253.00
address__post_town=PETERBOROUGH address__postcode=PE1_4PA address__street_line=23_HAWTHORN_ROAD charity_name=New_Ark_Play_Association_Ltd. charity_number=1026751 income_annually_in_british_pounds=264050.00 report_date=2016-03-31 spending_annually_in_british_pounds=270944.00
address__post_town=LONDON address__postcode=N4_2DA address__street_line=225-229_SEVEN_SISTERS_ROAD charity_name=Caspari_Foundation charity_number=1079575 income_annually_in_british_pounds=192316.00 report_date=2016-07-31 spending_annually_in_british_pounds=151250.00
address__post_town=LANCING address__postcode=BN15_0RW charity_name=Lancing_College_Ltd. charity_number=1076483 income_annually_in_british_pounds=21321748.00 report_date=2017-08-31 spending_annually_in_british_pounds=20517046.00
address__post_town=TELFORD address__postcode=TF3_3BD address__street_line=STAFFORD_PARK_1 charity_name=Holstein_Uk charity_number=1072998 income_annually_in_british_pounds=10328593.00 report_date=2017-12-31 spending_annually_in_british_pounds=11179318.00
address__post_town=LONDON address__postcode=SW7_2TB address__street_line=27_SOUTH_TERRACE charity_name=Robert_and_Felicity_Waley-Cohen_Charitable_Trust charity_number=272126 income_annually_in_british_pounds=146383.00 report_date=2017-04-05 spending_annually_in_british_pounds=140315.00
charity_name=Chichester_Counselling_Services charity_number=1052264 income_annually_in_british_pounds=175256.00 report_date=2016-08-31 spending_annually_in_british_pounds=156049.00
address__post_town=LONDON address__postcode=E2_0QN address__street_line=121_ROMAN_ROAD charity_name=Four_Corners_Ltd. charity_number=279945 income_annually_in_british_pounds=450108.00 report_date=2018-03-31 spending_annually_in_british_pounds=434715.00
address__post_town=LOUTH address__postcode=LN11_8LQ address__street_line=LEGBOURNE_ROAD charity_name=Lincolnshire_Emergency_Blood_Bikes_Service charity_number=1148402 income_annually_in_british_pounds=36724.00 report_date=2017-03-31 spending_annually_in_british_pounds=29972.00
address__post_town=CROYDON address__postcode=CR0_9XP address__street_line=125_HIGH_STREET charity_name=Charity_Of_Julia_Spicer_For_Almshouses charity_number=224718 income_annually_in_british_pounds=70196.00 report_date=2017-03-31 spending_annually_in_british_pounds=29333.00
address__post_town=ORPINGTON address__postcode=BR6_7RS address__street_line=CHELSFIELD_LANE charity_name=The_Rotary_Club_Of_Chislehurst_Benevolent_Fund charity_number=257747 income_annually_in_british_pounds=42447.00 report_date=2015-06-30 spending_annually_in_british_pounds=42447.00
address__post_town=LONDON address__postcode=SW1A_2EL address__street_line=3_WHITEHALL_COURT charity_name=United_Nations_Association_-_Uk charity_number=1146016 income_annually_in_british_pounds=328811.00 report_date=2017-06-30 spending_annually_in_british_pounds=479373.00
address__post_town=HITCHIN address__postcode=SG5_2HZ charity_name=Hitchin_Bridge_Club charity_number=1140362 income_annually_in_british_pounds=28931.00 report_date=2015-12-31 spending_annually_in_british_pounds=16074.00
address__post_town=LEEDS address__postcode=LS16_5LB address__street_line=3_DRUMMOND_ROAD charity_name=Sunshine_and_Smiles_-_Leeds_Down_Syndrome_Network charity_number=1154661 income_annually_in_british_pounds=60013.00 report_date=2016-11-30 spending_annually_in_british_pounds=64045.00
address__post_town=WORCESTER_PARK address__postcode=KT4_8UD address__street_line=42_THE_MOUNT charity_name=Greater_London,_South_West_County_Scout_Council charity_number=303884 income_annually_in_british_pounds=73641.00 report_date=2017-12-31 spending_annually_in_british_pounds=118053.00
address__post_town=LONDON address__postcode=SW15_6RU charity_name=The_Alexander_Duckham_Memorial_Schools_Trust charity_number=1064895 income_annually_in_british_pounds=147321.00 report_date=2016-12-31 spending_annually_in_british_pounds=119488.00
address__post_town=SOUTHPORT address__postcode=PR8_3QS charity_name=Birkdale_Community_Hub_and_Library charity_number=1153611 income_annually_in_british_pounds=615.00 report_date=2015-09-30 spending_annually_in_british_pounds=5390.00
address__post_town=WELLINGBOROUGH address__postcode=NN9_6LA address__street_line=WINDMILL_LANE charity_name=Playmates_Playgroup charity_number=1028557 income_annually_in_british_pounds=104355.16 report_date=2017-07-31 spending_annually_in_british_pounds=94172.81
address__post_town=MILTON_KEYNES address__postcode=MK6_2QW charity_name=Milton_Keynes_Centre_For_Integrated_Living_(Mkcil)_Ltd. charity_number=1096402 income_annually_in_british_pounds=416529.00 report_date=2016-03-31 spending_annually_in_british_pounds=387723.00
address__post_town=WEMBLEY address__postcode=HA9_9LY address__street_line=54_FORTY_LANE charity_name=Lycee_International_De_Londres charity_number=1160719 income_annually_in_british_pounds=10836000.00 report_date=2018-08-31 spending_annually_in_british_pounds=11034000.00
address__post_town=BIRMINGHAM address__postcode=B5_5SE address__street_line=180-182_FAZELEY_STREET charity_name=China_Plate_Theatre_Ltd. charity_number=1173766 income_annually_in_british_pounds=479837.00 report_date=2018-03-31 spending_annually_in_british_pounds=473113.00
address__post_town=SHEFFIELD address__postcode=S11_8YN address__street_line=10_PSALTER_LANE charity_name=Golddigger_Trust charity_number=1166191 income_annually_in_british_pounds=164245.00 report_date=2018-06-30 spending_annually_in_british_pounds=150998.00
address__post_town=LANCING address__postcode=BN15_0RW charity_name=Lancing_College_Ltd. charity_number=1076483 income_annually_in_british_pounds=19700415.00 report_date=2016-08-31 spending_annually_in_british_pounds=19244853.00
address__post_town=LONDON address__postcode=E13_8AB address__street_line=63_ROWNTREE_CLIFFORD_CLOSE charity_name=Alternatives_Trust_East_London charity_number=1103724 income_annually_in_british_pounds=148041.00 report_date=2015-12-31 spending_annually_in_british_pounds=118232.00
address__post_town=HAWES address__postcode=DL8_5AE address__street_line=7_GROVE_SQUARE charity_name=Wensleydale_and_Swaledale_Quaker_Trust charity_number=221137 income_annually_in_british_pounds=55532.00 report_date=2017-12-31 spending_annually_in_british_pounds=42668.00
address__post_town=WINDSOR address__postcode=SL4_1JP address__street_line=28_BEAUMONT_ROAD charity_name=River_Thames_Society charity_number=288380 income_annually_in_british_pounds=37343.00 report_date=2017-10-31 spending_annually_in_british_pounds=33646.00
address__post_town=CROYDON address__postcode=CR0_9XP address__street_line=125_HIGH_STREET charity_name=Charity_Of_Julia_Spicer_For_Almshouses charity_number=224718 income_annually_in_british_pounds=69687.00 report_date=2016-03-31 spending_annually_in_british_pounds=29725.00
address__post_town=ASHFORD address__postcode=TN23_1PS address__street_line=ST._JOHNS_LANE charity_name=Ashford_Baptist_Church charity_number=1130593 income_annually_in_british_pounds=201243.00 report_date=2013-12-31 spending_annually_in_british_pounds=178159.00
address__post_town=NORWICH address__postcode=NR9_3BH address__street_line=CHURCH_FARM charity_name=The_Wulugu_Project_Ltd. charity_number=1060691 income_annually_in_british_pounds=98944.00 report_date=2016-04-30 spending_annually_in_british_pounds=133613.00
address__post_town=LONDON address__postcode=E1_4NS address__street_line=327_MILE_END_ROAD charity_name=Project_Phakama_Uk charity_number=1141116 income_annually_in_british_pounds=279696.00 report_date=2014-03-31 spending_annually_in_british_pounds=234789.00
address__post_town=CARDIFF address__postcode=CF11_6AE address__street_line=97-99_TUDOR_STREET charity_name=Dasmais_Singh_Saba_Gurdwara_Bhatra charity_number=1102805 income_annually_in_british_pounds=54590.00 report_date=2014-03-31 spending_annually_in_british_pounds=33905.00
